rec_time	UTC	Dikablis Professional_Eye Data_Processed Data_Pupil X	Dikablis Professional_Eye Data_Processed Data_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil Y
00:00:03.056	1440785666558	179.69	123.984			199.898	125.814
00:00:03.067	1440785666569	0	0	159.482	122.153		
00:00:03.070	1440785666572						
00:00:03.071	1440785666573						
00:00:03.073	1440785666575	179.727	123.851			199.937	126.219
00:00:03.084	1440785666586	0	0	159.518	121.482		
00:00:03.090	1440785666592	179.765	123.779			199.939	125.588
00:00:03.100	1440785666602	0	0	159.592	121.97		
00:00:03.104	1440785666606						
00:00:03.106	1440785666608	179.841	123.664			200.032	126.073
00:00:03.117	1440785666619	0	0	159.651	121.255		
00:00:03.123	1440785666625	179.982	123.601			200.168	125.414
00:00:03.134	1440785666636	0	0	159.796	121.788		
00:00:03.137	1440785666639						
00:00:03.140	1440785666642	180.034	123.449			200.213	125.816
00:00:03.150	1440785666652	0	0	159.854	121.081		
00:00:03.156	1440785666658	180.229	123.413			200.359	125.154
00:00:03.167	1440785666669	0	0	160.099	121.672		
00:00:03.171	1440785666673						
00:00:03.173	1440785666675	180.344	123.322			200.485	125.676
00:00:03.184	1440785666686	0	0	160.202	120.968		
00:00:03.190	1440785666692	180.385	123.223			200.559	124.925
00:00:03.200	1440785666702	0	0	160.211	121.522		
00:00:03.204	1440785666706						
00:00:03.206	1440785666708	180.56	123.026			200.608	125.273
00:00:03.217	1440785666719	0	0	160.511	120.778		
00:00:03.223	1440785666725	180.667	122.857			200.701	124.541
00:00:03.234	1440785666736	0	0	160.633	121.173		
00:00:03.237	1440785666739						
00:00:03.240	1440785666742	180.872	122.78			200.912	125.029
00:00:03.250	1440785666752	0	0	160.831	120.53		
00:00:03.256	1440785666758	180.967	122.601			200.884	124.229
00:00:03.267	1440785666769	0	0	161.051	120.973		
00:00:03.271	1440785666773						
00:00:03.273	1440785666775	181.231	122.521			201.222	124.818
00:00:03.284	1440785666786	0	0	161.24	120.225		
00:00:03.290	1440785666792	181.379	122.487			201.214	124.139
00:00:03.300	1440785666802	0	0	161.543	120.836		
00:00:03.304	1440785666806						
00:00:03.306	1440785666808	181.772	122.152			201.668	124.437
00:00:03.317	1440785666819	0	0	161.877	119.867		
00:00:03.323	1440785666825	181.964	121.871			201.813	123.526
00:00:03.334	1440785666836	0	0	162.115	120.216		
00:00:03.337	1440785666839						
00:00:03.340	1440785666842	182.273	121.655			202.096	123.893
00:00:03.350	1440785666852	0	0	162.451	119.417		
00:00:03.356	1440785666858	182.552	121.485			202.386	123.03
00:00:03.367	1440785666869	0	0	162.718	119.94		
00:00:03.371	1440785666873						
